,SPODNJA_MEJA,ZGORNJA_MEJA
0,0.8594715460674834,1.0180284539325164
1,0.7863096441289071,0.938690355871093
2,0.8607036724201463,1.0217963275798538
3,0.8686581452262752,1.0313418547737248
4,0.8257321031667175,0.9742678968332825
5,0.8166679481280685,0.9708320518719316
6,0.8424192184256916,1.0000807815743085
7,0.8515439314196649,1.0084560685803352
8,0.8920289215652727,1.0554710784347274
9,0.8748547321507628,1.0376452678492374
10,0.8433262655249328,1.0016737344750672
11,0.8189210456503033,0.9785789543496968
12,0.9053558103930625,1.0646441896069376
13,0.8563858390774888,1.0161141609225113
14,0.8461941525078926,1.0013058474921073
15,0.8037850585149007,0.9612149414850992
16,0.8680326568258017,1.0294673431741983
17,0.8200507211263701,0.9699492788736299
18,0.8615801474864877,1.0184198525135122
19,0.8393521560356046,1.0106478439643953
20,0.817330936429661,0.9676690635703389
21,0.8664188243425306,1.0210811756574694
22,0.8826285780306705,1.0448714219693296
23,0.8546400614417734,1.0128599385582266
24,0.7913991429579702,0.9411008570420297
25,0.8830311960861159,1.0394688039138842
26,0.8964626548588113,1.0660373451411886
27,0.8709664072827183,1.0315335927172817
28,0.8272993404790813,0.9802006595209188
29,0.9204234588841183,1.0795765411158817
30,0.838648134071119,0.9888518659288809
31,0.8560723853057691,1.0139276146942309
32,0.9071825669287669,1.0778174330712333
33,0.8554031219297922,1.0095968780702078
34,0.8901379878055121,1.0473620121944878
35,0.8600004025866944,1.0149995974133055
36,0.833282987826808,0.9842170121731919
37,0.899213272058959,1.0557867279410411
38,0.8064542578027342,0.9685457421972657
39,0.7801531553401084,0.9323468446598915
40,0.9280383022417589,1.101961697758241
41,0.8589818284503516,1.0210181715496482
42,0.8498127750396772,1.0051872249603229
43,0.8850147265770688,1.044985273422931
44,0.8114677646514474,0.9710322353485525
45,0.8824461297491137,1.0425538702508863
46,0.904292418429068,1.070707581570932
47,0.8371843522262493,1.0028156477737509
48,0.8617389784658869,1.0207610215341132
49,0.9405421889233134,1.1019578110766866
50,0.8866267742914696,1.0483732257085303
51,0.8638778352536963,1.0161221647463035
52,0.8817553551666573,1.0407446448333428
53,0.8394073728402944,0.9980926271597055
54,0.9057547538602968,1.0667452461397031
55,0.857816237268809,1.0121837627311912
56,0.8608668958157432,1.009133104184257
57,0.8971752296054802,1.0553247703945197
58,0.8542928763777133,1.0157071236222868
59,0.8499605200355461,1.007539479964454
60,0.8588358654243139,1.021164134575686
61,0.796120952402022,0.946379047597978
62,0.8869621892778435,1.0430378107221563
63,0.8988154515425248,1.0611845484574751
64,0.8379028237183224,0.9970971762816776
65,0.8887423054451112,1.0562576945548887
66,0.9109723047491552,1.0715276952508446
67,0.7912677106784128,0.9437322893215873
68,0.8422692128186343,1.0002307871813656
69,0.8324727865379035,0.9825272134620965
70,0.8488286776954094,1.0061713223045905
71,0.8620596841938324,1.0229403158061676
72,0.8590893928077618,1.0159106071922381
73,0.8623660067143515,1.0351339932856485
74,0.8695359607215827,1.0304640392784172
75,0.7917160777928418,0.9407839222071581
76,0.9251090091577592,1.0823909908422407
77,0.8742331840996892,1.0257668159003108
78,0.8311886931926149,0.9888113068073852
79,0.8545633076201099,1.0104366923798902
80,0.8225687775615785,0.9849312224384216
81,0.900866178933255,1.066633821066745
82,0.9021922229865544,1.0628077770134456
83,0.887509732370295,1.047490267629705
84,0.813803929031737,0.963696070968263
85,0.8690546813194375,1.0259453186805625
86,0.9059019320025705,1.0665980679974294
87,0.9270758014357898,1.0929241985642102
88,0.8550149961690685,1.0124850038309314
89,0.8788753318550755,1.0361246681449245
90,0.8354152785386726,0.9945847214613275
91,0.844260618160523,1.005739381839477
92,0.8392525917971088,0.9957474082028912
93,0.8206447708498992,0.9768552291501009
94,0.870504178323857,1.039495821676143
95,0.8729935629116219,1.027006437088378
96,0.8978956656142544,1.0596043343857457
97,0.821943688090567,0.9755563119094331
98,0.8688037887715326,1.0311962112284674
99,0.9391602305760142,1.1058397694239857
