,SPODNJA_MEJA,ZGORNJA_MEJA
0,0.606415984483252,0.903584015516748
1,0.7858596657382523,1.1041403342617475
2,0.693195526367307,1.026804473632693
3,0.9160186440766239,1.233981355923376
4,0.8664516357463032,1.2135483642536968
5,0.876850601825363,1.203149398174637
6,0.7626817795000179,1.1173182204999819
7,0.7425929848434587,1.0674070151565414
8,0.8444952072701112,1.215504792729889
9,0.7610915478998653,1.0689084521001349
10,0.667502123634078,0.9524978763659221
11,0.7914585017536073,1.0985414982463926
12,0.8621087271920603,1.1978912728079396
13,0.8631912220940816,1.1668087779059182
14,0.7938966832063431,1.1261033167936567
15,0.7077652475797391,1.0322347524202609
16,0.7804512221432971,1.1095487778567028
17,0.7419952279315769,1.0680047720684231
18,0.8009541074881938,1.139045892511806
19,0.7921743245873916,1.1178256754126084
20,0.6979271914733766,1.0220728085266233
21,0.7170591698881611,1.002940830111839
22,0.681015600083744,0.978984399916256
23,0.637659191285694,0.922340808714306
24,0.8128816660135346,1.1271183339864654
25,0.7510874265468006,1.0489125734531994
26,0.79174677753195,1.10825322246805
27,0.715408055728816,1.034591944271184
28,0.740369971503415,1.059630028496585
29,0.7761282524758621,1.073871747524138
30,0.6813232869902235,0.9986767130097765
31,0.7723745664033368,1.117625433596663
32,0.7306313208011594,0.9893686791988405
33,0.9974238716558788,1.342576128344121
34,0.7728217771897022,1.067178222810298
35,0.7552015274778128,1.0647984725221873
36,0.8253461020476773,1.1346538979523226
37,0.7212497517829042,1.0387502482170958
38,0.8023070330688381,1.1176929669311617
39,0.7233413574469527,1.0566586425530473
40,0.7594259678377313,1.0905740321622688
41,0.7564074605967208,1.0435925394032792
42,0.8918794772071926,1.2381205227928074
43,0.8051401356810717,1.1248598643189283
44,0.738509337992399,1.081490662007601
45,0.7735375763069374,1.0764624236930627
46,0.8016773483232423,1.1483226516767577
47,0.7202342763098555,1.0197657236901445
48,0.7658580804397237,1.0941419195602764
49,0.7944832494735581,1.1255167505264418
50,0.7518878643289151,1.078112135671085
51,0.7552015274778128,1.0647984725221873
52,0.8674174856813931,1.2025825143186069
53,0.7658580804397237,1.0941419195602764
54,0.8622330393366371,1.177766960663363
55,0.6899136674897364,1.0100863325102636
56,0.8291620843320413,1.1508379156679587
57,0.7152371013874639,1.0447628986125361
58,0.7920932488778685,1.0979067511221314
59,0.803271342610135,1.136728657389865
60,0.8200461033449136,1.1299538966550864
61,0.7224798202802368,1.037520179719763
62,0.707407288291982,1.022592711708018
63,0.7728217771897022,1.067178222810298
64,0.9582553016839364,1.2917446983160636
65,0.6194197080809503,0.9305802919190498
66,0.752399457174401,1.047600542825599
67,0.731471170978065,1.038528829021935
68,0.8794207813966142,1.240579218603386
69,0.6908003281630151,0.9891996718369849
70,0.753084792211666,1.076915207788334
71,0.769961685388262,1.1100383146117379
72,0.8798023330865165,1.2101976669134833
73,0.8470720022373733,1.1429279977626265
74,0.9343996041817068,1.255600395818293
75,0.8477928850203429,1.202207114979657
76,0.8060520576642113,1.1139479423357888
77,1.1041390310356323,1.4758609689643678
78,0.8085471963468194,1.1414528036531806
79,0.8585765917003229,1.1814234082996773
80,0.6853105782480876,1.0046894217519124
81,0.7763743912440246,1.1036256087559753
82,0.7945813851403585,1.1154186148596414
83,0.7904198870150656,1.1295801129849343
84,0.7946590343298296,1.0953409656701703
85,0.8835454138431557,1.1964545861568445
86,0.7863068702531504,1.1236931297468495
87,0.8951898846223129,1.2248101153776871
88,0.8379289851059522,1.1720710148940476
89,0.6732188057597814,0.9667811942402185
90,0.7493197187283496,1.0606802812716505
91,0.7665637543472255,1.1134362456527744
92,0.7233916975685698,1.0666083024314303
93,0.8169286414167106,1.1630713585832892
94,0.7900353693153214,1.1399646306846787
95,0.6966780434019542,0.9933219565980458
96,0.734977576363046,1.065022423636954
97,0.6404190656093873,0.9195809343906127
98,0.8651036359113582,1.1848963640886416
99,0.6077034984894027,0.9122965015105973
